0.604018 0.641769 109905.000000
0.641769 0.679520 477754.000000
0.679520 0.717271 423512.000000
0.717271 0.755023 19834.000000

0.000000 0.042588 54417.000000
0.042588 0.085175 25394.000000
0.085175 0.127763 226215.000000
0.127763 0.170350 50981.000000
0.170350 0.212938 357793.000000
0.212938 0.255526 97765.000000
0.255526 0.298113 356664.000000
0.298113 0.340701 24090.000000
0.340701 0.383288 0.000000
0.383288 0.425876 0.000000
0.425876 0.468464 0.000000
0.468464 0.511051 0.000000
0.511051 0.553639 0.000000
0.553639 0.596227 0.000000
0.596227 0.638814 0.000000
0.638814 0.681402 504.000000
0.681402 0.723989 28448.000000
0.723989 0.766577 110364.000000
0.766577 0.809165 55952.000000
0.809165 0.851752 13532.000000

0.000000 0.047080 34510.000000
0.047080 0.094161 104720.000000
0.094161 0.141241 95744.000000
0.141241 0.188322 34581.000000
0.188322 0.235402 7113.000000
0.235402 0.282483 3662.000000
0.282483 0.329563 3210.000000
0.329563 0.376643 0.000000
0.376643 0.423724 0.000000
0.423724 0.470804 0.000000
0.470804 0.517885 0.000000
0.517885 0.564965 0.000000
0.564965 0.612046 0.000000
0.612046 0.659126 0.000000
0.659126 0.706206 0.000000
0.706206 0.753287 182173.000000
0.753287 0.800367 714740.000000
0.800367 0.847448 149485.000000
0.847448 0.894528 5622.000000
0.894528 0.941609 3998.000000

0.000000 0.042588 41871.000000
0.042588 0.085175 97022.000000
0.085175 0.127763 103242.000000
0.127763 0.170350 21801.000000
0.170350 0.212938 0.000000
0.212938 0.255526 52695.000000
0.255526 0.298113 40.000000
0.298113 0.340701 0.000000
0.340701 0.383288 0.000000
0.383288 0.425876 0.000000
0.425876 0.468464 0.000000
0.468464 0.511051 0.000000
0.511051 0.553639 0.000000
0.553639 0.596227 0.000000
0.596227 0.638814 0.000000
0.638814 0.681402 77608.000000
0.681402 0.723989 308522.000000
0.723989 0.766577 403702.000000
0.766577 0.809165 144028.000000
0.809165 0.851752 7154.000000

0.000000 0.042588 65790.000000
0.042588 0.085175 11692.000000
0.085175 0.127763 279923.000000
0.127763 0.170350 53243.000000
0.170350 0.212938 0.000000
0.212938 0.255526 124027.000000
0.255526 0.298113 588810.000000
0.298113 0.340701 36594.000000
0.340701 0.383288 3.000000
0.383288 0.425876 0.000000
0.425876 0.468464 0.000000
0.468464 0.511051 0.000000
0.511051 0.553639 0.000000
0.553639 0.596227 0.000000
0.596227 0.638814 0.000000
0.638814 0.681402 304.000000
0.681402 0.723989 56198.000000
0.723989 0.766577 26738.000000
0.766577 0.809165 29203.000000
0.809165 0.851752 3759.000000

0.000000 0.040297 60928.000000
0.040297 0.080594 45565.000000
0.080594 0.120891 121953.000000
0.120891 0.161189 66559.000000
0.161189 0.201486 124884.000000
0.201486 0.241783 364418.000000
0.241783 0.282080 238604.000000
0.282080 0.322377 48237.000000
0.322377 0.362674 1097.000000
0.362674 0.402971 0.000000
0.402971 0.443268 0.000000
0.443268 0.483566 0.000000
0.483566 0.523863 0.000000
0.523863 0.564160 0.000000
0.564160 0.604457 0.000000
0.604457 0.644754 142.000000
0.644754 0.685051 42924.000000
0.685051 0.725348 73544.000000
0.725348 0.765646 16474.000000
0.765646 0.805943 4615.000000

0.000000 0.037047 61452.000000
0.037047 0.074094 38581.000000
0.074094 0.111141 15581.000000
0.111141 0.148188 1608.000000
0.148188 0.185234 5445.000000
0.185234 0.222281 138473.000000
0.222281 0.259328 81635.000000
0.259328 0.296375 31207.000000
0.296375 0.333422 0.000000
0.333422 0.370469 0.000000
0.370469 0.407516 0.000000
0.407516 0.444563 0.000000
0.444563 0.481610 0.000000
0.481610 0.518656 0.000000
0.518656 0.555703 0.000000
0.555703 0.592750 2027.000000
0.592750 0.629797 117977.000000
0.629797 0.666844 371360.000000
0.666844 0.703891 415552.000000
0.703891 0.740938 49852.000000

0.000000 0.040672 68222.000000
0.040672 0.081343 20908.000000
0.081343 0.122015 130927.000000
0.122015 0.162687 390270.000000
0.162687 0.203358 241684.000000
0.203358 0.244030 184744.000000
0.244030 0.284702 1961.000000
0.284702 0.325373 0.000000
0.325373 0.366045 0.000000
0.366045 0.406717 0.000000
0.406717 0.447388 0.000000
0.447388 0.488060 0.000000
0.488060 0.528732 0.000000
0.528732 0.569403 0.000000
0.569403 0.610075 0.000000
0.610075 0.650747 0.000000
0.650747 0.691418 0.000000
0.691418 0.732090 7285.000000
0.732090 0.772762 156004.000000
0.772762 0.813433 81279.000000

0.000000 0.040672 33742.000000
0.040672 0.081343 12250.000000
0.081343 0.122015 65180.000000
0.122015 0.162687 35477.000000
0.162687 0.203358 52693.000000
0.203358 0.244030 81952.000000
0.244030 0.284702 240.000000
0.284702 0.325373 0.000000
0.325373 0.366045 0.000000
0.366045 0.406717 0.000000
0.406717 0.447388 0.000000
0.447388 0.488060 0.000000
0.488060 0.528732 0.000000
0.528732 0.569403 0.000000
0.569403 0.610075 0.000000
0.610075 0.650747 78.000000
0.650747 0.691418 241621.000000
0.691418 0.732090 537809.000000
0.732090 0.772762 191841.000000
0.772762 0.813433 9631.000000

0.000000 0.039925 37704.000000
0.039925 0.079851 140454.000000
0.079851 0.119776 23992.000000
0.119776 0.159702 16163.000000
0.159702 0.199627 15053.000000
0.199627 0.239552 3939.000000
0.239552 0.279478 7610.000000
0.279478 0.319403 9746.000000
0.319403 0.359328 7367.000000
0.359328 0.399254 0.000000
0.399254 0.439179 0.000000
0.439179 0.479105 0.000000
0.479105 0.519030 0.000000
0.519030 0.558955 0.000000
0.558955 0.598881 93565.000000
0.598881 0.638806 140190.000000
0.638806 0.678732 416363.000000
0.678732 0.718657 223129.000000
0.718657 0.758582 192313.000000
0.758582 0.798508 7575.000000

0.000000 0.041429 48106.000000
0.041429 0.082859 12181.000000
0.082859 0.124288 57988.000000
0.124288 0.165717 14742.000000
0.165717 0.207146 29557.000000
0.207146 0.248576 11951.000000
0.248576 0.290005 91790.000000
0.290005 0.331434 32442.000000
0.331434 0.372863 0.000000
0.372863 0.414293 0.000000
0.414293 0.455722 0.000000
0.455722 0.497151 0.000000
0.497151 0.538580 0.000000
0.538580 0.580010 0.000000
0.580010 0.621439 0.000000
0.621439 0.662868 0.000000
0.662868 0.704297 37454.000000
0.704297 0.745727 391389.000000
0.745727 0.787156 562621.000000
0.787156 0.828585 54490.000000

0.000000 0.041812 31800.000000
0.041812 0.083625 51228.000000
0.083625 0.125437 135591.000000
0.125437 0.167250 15145.000000
0.167250 0.209062 102833.000000
0.209062 0.250874 64083.000000
0.250874 0.292687 9604.000000
0.292687 0.334499 0.000000
0.334499 0.376312 0.000000
0.376312 0.418124 0.000000
0.418124 0.459936 0.000000
0.459936 0.501749 0.000000
0.501749 0.543561 0.000000
0.543561 0.585374 0.000000
0.585374 0.627186 0.000000
0.627186 0.668998 230818.000000
0.668998 0.710811 291068.000000
0.710811 0.752623 266259.000000
0.752623 0.794436 87564.000000
0.794436 0.836248 7990.000000

0.000000 0.044175 45594.000000
0.044175 0.088350 35827.000000
0.088350 0.132525 194866.000000
0.132525 0.176700 169234.000000
0.176700 0.220875 52032.000000
0.220875 0.265050 3352.000000
0.265050 0.309225 32744.000000
0.309225 0.353400 324014.000000
0.353400 0.397575 170364.000000
0.397575 0.441750 3077.000000
0.441750 0.485925 0.000000
0.485925 0.530101 0.000000
0.530101 0.574276 0.000000
0.574276 0.618451 0.000000
0.618451 0.662626 0.000000
0.662626 0.706801 17289.000000
0.706801 0.750976 99533.000000
0.750976 0.795151 106603.000000
0.795151 0.839326 8527.000000
0.839326 0.883501 11481.000000

0.000000 0.041812 41762.000000
0.041812 0.083625 39495.000000
0.083625 0.125437 147257.000000
0.125437 0.167250 378563.000000
0.167250 0.209062 171283.000000
0.209062 0.250874 37070.000000
0.250874 0.292687 131117.000000
0.292687 0.334499 176952.000000
0.334499 0.376312 11611.000000
0.376312 0.418124 0.000000
0.418124 0.459936 0.000000
0.459936 0.501749 0.000000
0.501749 0.543561 0.000000
0.543561 0.585374 0.000000
0.585374 0.627186 0.000000
0.627186 0.668998 0.000000
0.668998 0.710811 0.000000
0.710811 0.752623 55423.000000
0.752623 0.794436 71024.000000
0.794436 0.836248 51000.000000

0.000000 0.040297 43340.000000
0.040297 0.080594 124505.000000
0.080594 0.120891 98596.000000
0.120891 0.161189 0.000000
0.161189 0.201486 357615.000000
0.201486 0.241783 199475.000000
0.241783 0.282080 90185.000000
0.282080 0.322377 117814.000000
0.322377 0.362674 0.000000
0.362674 0.402971 0.000000
0.402971 0.443268 0.000000
0.443268 0.483566 0.000000
0.483566 0.523863 0.000000
0.523863 0.564160 0.000000
0.564160 0.604457 0.000000
0.604457 0.644754 2282.000000
0.644754 0.685051 82818.000000
0.685051 0.725348 67734.000000
0.725348 0.765646 36212.000000
0.765646 0.805943 2418.000000

