0.000000 0.004610 0.000000
0.004610 0.009220 0.000000
0.009220 0.013830 0.000000
0.013830 0.018440 0.000000
0.018440 0.023051 0.000000
0.023051 0.027661 0.000000
0.027661 0.032271 0.000000
0.032271 0.036881 0.000000
0.036881 0.041491 0.000000
0.041491 0.046101 0.000000
0.046101 0.050711 0.000000
0.050711 0.055321 0.000000
0.055321 0.059931 0.000000
0.059931 0.064541 0.000000
0.064541 0.069152 0.000000
0.069152 0.073762 0.000000
0.073762 0.078372 0.000000
0.078372 0.082982 0.000000
0.082982 0.087592 0.000000
0.087592 0.092202 0.000000
