0	100	1000	100	1000	0.000	0.000
1	249	1000	218	1000	0.000	0.000
2	611	1000	496	1000	0.000	0.000
3	775	1000	822	1000	0.000	0.000
4	605	1000	628	1000	0.000	0.000
5	540	1000	543	1000	0.000	0.000
6	561	1000	520	1000	0.000	0.000
7	518	1000	550	1000	0.000	0.000
8	553	1000	532	1000	0.000	0.000
9	530	1000	528	1000	0.000	0.000
10	520	1000	541	1000	0.000	0.000
11	535	1000	548	1000	0.000	0.000
12	551	1000	528	1000	0.000	0.000
13	523	1000	556	1000	0.000	0.000
14	554	1000	565	1000	0.000	0.000
15	533	1000	558	1000	0.000	0.000
16	542	1000	539	1000	0.000	0.000
17	535	1000	550	1000	0.000	0.000
18	547	1000	509	1000	0.000	0.000
19	524	1000	541	1000	0.000	0.000
20	534	1000	559	1000	0.000	0.000
21	527	1000	570	1000	0.000	0.000
22	561	1000	554	1000	0.000	0.000
23	542	1000	545	1000	0.000	0.000
24	528	1000	535	1000	0.000	0.000
25	543	1000	543	1000	0.000	0.000
26	543	1000	543	1000	0.000	0.000
27	560	1000	532	1000	0.000	0.000
28	538	1000	542	1000	0.000	0.000
29	539	1000	515	1000	0.000	0.000
30	534	1000	531	1000	0.000	0.000
31	542	1000	531	1000	0.000	0.000
32	546	1000	561	1000	0.000	0.000
33	533	1000	559	1000	0.000	0.000
34	537	1000	546	1000	0.000	0.000
35	570	1000	547	1000	0.000	0.000
36	566	1000	552	1000	0.000	0.000
37	516	1000	550	1000	0.000	0.000
38	541	1000	506	1000	0.000	0.000
39	543	1000	556	1000	0.000	0.000
40	556	1000	528	1000	0.000	0.000
41	535	1000	571	1000	0.000	0.000
42	545	1000	552	1000	0.000	0.000
43	527	1000	532	1000	0.000	0.000
44	556	1000	552	1000	0.000	0.000
45	532	1000	547	1000	0.000	0.000
46	545	1000	535	1000	0.000	0.000
47	553	1000	561	1000	0.000	0.000
48	524	1000	535	1000	0.000	0.000
49	556	1000	544	1000	0.000	0.000
50	550	1000	534	1000	0.000	0.000
51	555	1000	533	1000	0.000	0.000
52	565	1000	528	1000	0.000	0.000
53	554	1000	565	1000	0.000	0.000
54	520	1000	543	1000	0.000	0.000
55	554	1000	574	1000	0.000	0.000
56	544	1000	569	1000	0.000	0.000
57	559	1000	532	1000	0.000	0.000
58	549	1000	543	1000	0.000	0.000
59	532	1000	574	1000	0.000	0.000
60	552	1000	546	1000	0.000	0.000
61	531	1000	529	1000	0.000	0.000
62	542	1000	531	1000	0.000	0.000
63	539	1000	531	1000	0.000	0.000
64	538	1000	574	1000	0.000	0.000
65	551	1000	524	1000	0.000	0.000
66	531	1000	586	1000	0.000	0.000
67	525	1000	546	1000	0.000	0.000
68	545	1000	526	1000	0.000	0.000
69	532	1000	533	1000	0.000	0.000
70	585	1000	549	1000	0.000	0.000
71	529	1000	514	1000	0.000	0.000
72	543	1000	552	1000	0.000	0.000
73	564	1000	546	1000	0.000	0.000
74	556	1000	561	1000	0.000	0.000
75	553	1000	556	1000	0.000	0.000
76	543	1000	566	1000	0.000	0.000
77	533	1000	525	1000	0.000	0.000
78	538	1000	552	1000	0.000	0.000
79	544	1000	546	1000	0.000	0.000
80	525	1000	575	1000	0.000	0.000
81	538	1000	531	1000	0.000	0.000
82	543	1000	548	1000	0.000	0.000
83	556	1000	545	1000	0.000	0.000
84	533	1000	563	1000	0.000	0.000
85	550	1000	527	1000	0.000	0.000
86	505	1000	549	1000	0.000	0.000
87	571	1000	529	1000	0.000	0.000
88	550	1000	547	1000	0.000	0.000
89	561	1000	535	1000	0.000	0.000
90	542	1000	578	1000	0.000	0.000
91	554	1000	560	1000	0.000	0.000
92	541	1000	541	1000	0.000	0.000
93	528	1000	553	1000	0.000	0.000
94	553	1000	540	1000	0.000	0.000
95	524	1000	555	1000	0.000	0.000
96	551	1000	555	1000	0.000	0.000
97	565	1000	537	1000	0.000	0.000
98	517	1000	544	1000	0.000	0.000
99	530	1000	548	1000	0.000	0.000
100	561	1000	531	1000	0.000	0.000
101	553	1000	527	1000	0.000	0.000
102	551	1000	558	1000	0.000	0.000
103	540	1000	573	1000	0.000	0.000
104	543	1000	517	1000	0.000	0.000
105	551	1000	537	1000	0.000	0.000
106	540	1000	562	1000	0.000	0.000
107	558	1000	550	1000	0.000	0.000
108	571	1000	541	1000	0.000	0.000
109	539	1000	580	1000	0.000	0.000
110	553	1000	531	1000	0.000	0.000
111	546	1000	540	1000	0.000	0.000
112	547	1000	551	1000	0.000	0.000
113	531	1000	556	1000	0.000	0.000
114	526	1000	559	1000	0.000	0.000
115	573	1000	533	1000	0.000	0.000
116	516	1000	525	1000	0.000	0.000
117	553	1000	564	1000	0.000	0.000
118	530	1000	553	1000	0.000	0.000
119	538	1000	527	1000	0.000	0.000
120	553	1000	556	1000	0.000	0.000
121	555	1000	545	1000	0.000	0.000
122	530	1000	522	1000	0.000	0.000
123	552	1000	556	1000	0.000	0.000
124	523	1000	537	1000	0.000	0.000
125	568	1000	560	1000	0.000	0.000
126	553	1000	538	1000	0.000	0.000
127	548	1000	557	1000	0.000	0.000
128	543	1000	559	1000	0.000	0.000
129	552	1000	546	1000	0.000	0.000
130	533	1000	539	1000	0.000	0.000
131	549	1000	531	1000	0.000	0.000
132	529	1000	553	1000	0.000	0.000
133	555	1000	558	1000	0.000	0.000
134	543	1000	539	1000	0.000	0.000
135	514	1000	544	1000	0.000	0.000
136	545	1000	551	1000	0.000	0.000
137	549	1000	562	1000	0.000	0.000
138	555	1000	563	1000	0.000	0.000
139	568	1000	510	1000	0.000	0.000
140	534	1000	538	1000	0.000	0.000
141	542	1000	539	1000	0.000	0.000
142	551	1000	568	1000	0.000	0.000
143	519	1000	517	1000	0.000	0.000
144	534	1000	571	1000	0.000	0.000
145	554	1000	523	1000	0.000	0.000
146	520	1000	540	1000	0.000	0.000
147	547	1000	538	1000	0.000	0.000
148	534	1000	533	1000	0.000	0.000
149	553	1000	569	1000	0.000	0.000
150	543	1000	539	1000	0.000	0.000
151	524	1000	555	1000	0.000	0.000
152	549	1000	521	1000	0.000	0.000
153	532	1000	547	1000	0.000	0.000
154	553	1000	564	1000	0.000	0.000
155	546	1000	537	1000	0.000	0.000
156	527	1000	552	1000	0.000	0.000
157	538	1000	551	1000	0.000	0.000
158	552	1000	544	1000	0.000	0.000
159	525	1000	546	1000	0.000	0.000
160	566	1000	540	1000	0.000	0.000
161	569	1000	542	1000	0.000	0.000
162	548	1000	541	1000	0.000	0.000
163	541	1000	526	1000	0.000	0.000
164	565	1000	539	1000	0.000	0.000
165	539	1000	557	1000	0.000	0.000
166	549	1000	535	1000	0.000	0.000
167	553	1000	547	1000	0.000	0.000
168	559	1000	556	1000	0.000	0.000
169	551	1000	538	1000	0.000	0.000
170	544	1000	565	1000	0.000	0.000
171	530	1000	522	1000	0.000	0.000
172	544	1000	538	1000	0.000	0.000
173	542	1000	562	1000	0.000	0.000
174	561	1000	556	1000	0.000	0.000
175	524	1000	520	1000	0.000	0.000
176	532	1000	524	1000	0.000	0.000
177	560	1000	541	1000	0.000	0.000
178	564	1000	556	1000	0.000	0.000
179	515	1000	536	1000	0.000	0.000
180	564	1000	555	1000	0.000	0.000
181	551	1000	535	1000	0.000	0.000
182	529	1000	533	1000	0.000	0.000
183	548	1000	539	1000	0.000	0.000
184	554	1000	554	1000	0.000	0.000
185	561	1000	532	1000	0.000	0.000
186	556	1000	550	1000	0.000	0.000
187	527	1000	557	1000	0.000	0.000
188	545	1000	562	1000	0.000	0.000
189	533	1000	525	1000	0.000	0.000
190	551	1000	558	1000	0.000	0.000
191	556	1000	549	1000	0.000	0.000
192	544	1000	568	1000	0.000	0.000
193	550	1000	495	1000	0.000	0.000
194	538	1000	542	1000	0.000	0.000
195	533	1000	541	1000	0.000	0.000
196	545	1000	554	1000	0.000	0.000
197	535	1000	541	1000	0.000	0.000
198	532	1000	535	1000	0.000	0.000
199	523	1000	531	1000	0.000	0.000
200	573	1000	578	1000	0.000	0.000
