0.000000 0.084552 266380.000000
0.084552 0.169104 197122.000000
0.169104 0.253656 152232.000000
0.253656 0.338209 70.000000
0.338209 0.422761 0.000000
0.422761 0.507313 0.000000
0.507313 0.591865 0.000000
0.591865 0.676417 4439.000000
0.676417 0.760969 322114.000000
0.760969 0.845522 379353.000000

