0.000000 0.039354 123635.000000
0.039354 0.078707 22154.000000
0.078707 0.118061 118792.000000
0.118061 0.157415 158854.000000
0.157415 0.196768 492377.000000
0.196768 0.236122 8991.000000
0.236122 0.275476 26578.000000
0.275476 0.314829 267580.000000
0.314829 0.354183 112700.000000
0.354183 0.393537 117105.000000

