0.000000 0.018392 74176.000000
0.018392 0.036785 64601.000000
0.036785 0.055177 45599.000000
0.055177 0.073569 12.000000
0.073569 0.091961 0.000000
0.091961 0.110354 0.000000
0.110354 0.128746 0.000000
0.128746 0.147138 1017.000000
0.147138 0.165531 20687.000000
0.165531 0.183923 65421.000000

