0	100	1000	100	1000	0.200	0.000
1	239	1000	249	1000	0.200	0.000
2	570	1000	614	1000	0.200	0.000
3	824	1000	791	1000	0.200	0.000
4	581	1000	574	1000	0.200	0.000
5	545	1000	532	1000	0.200	0.000
6	539	1000	533	1000	0.200	0.000
7	541	1000	544	1000	0.200	0.000
8	546	1000	549	1000	0.200	0.000
9	518	1000	557	1000	0.200	0.000
10	563	1000	526	1000	0.200	0.000
11	559	1000	526	1000	0.200	0.000
12	529	1000	543	1000	0.200	0.000
13	578	1000	558	1000	0.200	0.000
14	547	1000	557	1000	0.200	0.000
15	532	1000	490	1000	0.200	0.000
16	538	1000	573	1000	0.200	0.000
17	543	1000	554	1000	0.200	0.000
18	542	1000	528	1000	0.200	0.000
19	535	1000	543	1000	0.200	0.000
20	541	1000	571	1000	0.200	0.000
21	542	1000	561	1000	0.200	0.000
22	547	1000	551	1000	0.200	0.000
23	561	1000	539	1000	0.200	0.000
24	544	1000	571	1000	0.200	0.000
25	547	1000	540	1000	0.200	0.000
26	529	1000	527	1000	0.200	0.000
27	541	1000	533	1000	0.200	0.000
28	552	1000	569	1000	0.200	0.000
29	536	1000	519	1000	0.200	0.000
30	540	1000	550	1000	0.200	0.000
31	562	1000	521	1000	0.200	0.000
32	542	1000	553	1000	0.200	0.000
33	559	1000	534	1000	0.200	0.000
34	516	1000	581	1000	0.200	0.000
35	562	1000	525	1000	0.200	0.000
36	526	1000	547	1000	0.200	0.000
37	522	1000	535	1000	0.200	0.000
38	541	1000	564	1000	0.200	0.000
39	532	1000	571	1000	0.200	0.000
40	559	1000	527	1000	0.200	0.000
41	555	1000	526	1000	0.200	0.000
42	547	1000	560	1000	0.200	0.000
43	574	1000	525	1000	0.200	0.000
44	524	1000	536	1000	0.200	0.000
45	555	1000	569	1000	0.200	0.000
46	540	1000	543	1000	0.200	0.000
47	538	1000	531	1000	0.200	0.000
48	537	1000	555	1000	0.200	0.000
49	528	1000	553	1000	0.200	0.000
50	519	1000	524	1000	0.200	0.000
51	548	1000	550	1000	0.200	0.000
52	561	1000	541	1000	0.200	0.000
53	524	1000	535	1000	0.200	0.000
54	575	1000	537	1000	0.200	0.000
55	532	1000	568	1000	0.200	0.000
56	550	1000	529	1000	0.200	0.000
57	529	1000	548	1000	0.200	0.000
58	580	1000	564	1000	0.200	0.000
59	536	1000	524	1000	0.200	0.000
60	547	1000	556	1000	0.200	0.000
61	551	1000	540	1000	0.200	0.000
62	548	1000	529	1000	0.200	0.000
63	558	1000	560	1000	0.200	0.000
64	510	1000	556	1000	0.200	0.000
65	562	1000	532	1000	0.200	0.000
66	553	1000	534	1000	0.200	0.000
67	541	1000	543	1000	0.200	0.000
68	566	1000	583	1000	0.200	0.000
69	527	1000	540	1000	0.200	0.000
70	553	1000	544	1000	0.200	0.000
71	559	1000	510	1000	0.200	0.000
72	559	1000	551	1000	0.200	0.000
73	536	1000	540	1000	0.200	0.000
74	550	1000	541	1000	0.200	0.000
75	566	1000	534	1000	0.200	0.000
76	564	1000	560	1000	0.200	0.000
77	535	1000	541	1000	0.200	0.000
78	534	1000	563	1000	0.200	0.000
79	568	1000	546	1000	0.200	0.000
80	546	1000	536	1000	0.200	0.000
81	512	1000	569	1000	0.200	0.000
82	558	1000	529	1000	0.200	0.000
83	542	1000	558	1000	0.200	0.000
84	531	1000	524	1000	0.200	0.000
85	539	1000	516	1000	0.200	0.000
86	577	1000	562	1000	0.200	0.000
87	528	1000	515	1000	0.200	0.000
88	542	1000	559	1000	0.200	0.000
89	556	1000	521	1000	0.200	0.000
90	548	1000	574	1000	0.200	0.000
91	487	1000	522	1000	0.200	0.000
92	547	1000	520	1000	0.200	0.000
93	549	1000	533	1000	0.200	0.000
94	518	1000	567	1000	0.200	0.000
95	538	1000	534	1000	0.200	0.000
96	543	1000	545	1000	0.200	0.000
97	551	1000	552	1000	0.200	0.000
98	533	1000	555	1000	0.200	0.000
99	518	1000	567	1000	0.200	0.000
100	557	1000	530	1000	0.000	0.000
101	534	1000	540	1000	0.000	0.000
102	521	1000	560	1000	0.000	0.000
103	550	1000	549	1000	0.000	0.000
104	547	1000	548	1000	0.000	0.000
105	550	1000	540	1000	0.000	0.000
