0	100	1000	100	3000	0.000	0.000
1	226	1000	214	3000	0.000	0.000
2	540	1000	511	3000	0.000	0.000
3	787	1000	1247	3000	0.000	0.000
4	623	1000	2364	3000	0.000	0.000
5	536	1000	1885	3000	0.000	0.000
6	559	1000	1722	3000	0.000	0.000
7	522	1000	1494	3000	0.000	0.000
8	568	1000	1642	3000	0.000	0.000
9	567	1000	1605	3000	0.000	0.000
10	536	1000	1614	3000	0.000	0.000
11	553	1000	1636	3000	0.000	0.000
12	552	1000	1653	3000	0.000	0.000
13	541	1000	1635	3000	0.000	0.000
14	543	1000	1623	3000	0.000	0.000
15	528	1000	1637	3000	0.000	0.000
16	549	1000	1639	3000	0.000	0.000
17	565	1000	1681	3000	0.000	0.000
18	533	1000	1645	3000	0.000	0.000
19	534	1000	1660	3000	0.000	0.000
20	563	1000	1663	3000	0.000	0.000
21	535	1000	1638	3000	0.000	0.000
22	548	1000	1608	3000	0.000	0.000
23	539	1000	1624	3000	0.000	0.000
24	560	1000	1620	3000	0.000	0.000
25	519	1000	1644	3000	0.000	0.000
26	535	1000	1635	3000	0.000	0.000
27	565	1000	1660	3000	0.000	0.000
28	533	1000	1622	3000	0.000	0.000
29	536	1000	1596	3000	0.000	0.000
30	529	1000	1591	3000	0.000	0.000
31	547	1000	1714	3000	0.000	0.000
32	565	1000	1580	3000	0.000	0.000
33	554	1000	1580	3000	0.000	0.000
34	539	1000	1647	3000	0.000	0.000
35	553	1000	1720	3000	0.000	0.000
36	522	1000	1599	3000	0.000	0.000
37	585	1000	1639	3000	0.000	0.000
38	564	1000	1639	3000	0.000	0.000
39	528	1000	1611	3000	0.000	0.000
40	530	1000	1648	3000	0.000	0.000
41	555	1000	1615	3000	0.000	0.000
42	533	1000	1667	3000	0.000	0.000
43	528	1000	1598	3000	0.000	0.000
44	543	1000	1659	3000	0.000	0.000
45	565	1000	1631	3000	0.000	0.000
46	544	1000	1629	3000	0.000	0.000
47	528	1000	1585	3000	0.000	0.000
48	533	1000	1643	3000	0.000	0.000
49	539	1000	1662	3000	0.000	0.000
50	560	1000	1636	3000	0.000	0.000
51	528	1000	1638	3000	0.000	0.000
52	552	1000	1668	3000	0.000	0.000
53	543	1000	1647	3000	0.000	0.000
54	519	1000	1639	3000	0.000	0.000
55	540	1000	1604	3000	0.000	0.000
56	544	1000	1628	3000	0.000	0.000
57	541	1000	1635	3000	0.000	0.000
58	541	1000	1618	3000	0.000	0.000
59	536	1000	1631	3000	0.000	0.000
60	524	1000	1586	3000	0.000	0.000
61	578	1000	1625	3000	0.000	0.000
62	540	1000	1648	3000	0.000	0.000
63	533	1000	1650	3000	0.000	0.000
64	548	1000	1650	3000	0.000	0.000
65	540	1000	1625	3000	0.000	0.000
66	525	1000	1639	3000	0.000	0.000
67	536	1000	1630	3000	0.000	0.000
68	539	1000	1583	3000	0.000	0.000
69	557	1000	1675	3000	0.000	0.000
70	534	1000	1601	3000	0.000	0.000
71	542	1000	1609	3000	0.000	0.000
72	544	1000	1635	3000	0.000	0.000
73	544	1000	1622	3000	0.000	0.000
74	547	1000	1618	3000	0.000	0.000
75	519	1000	1648	3000	0.000	0.000
76	571	1000	1601	3000	0.000	0.000
77	537	1000	1656	3000	0.000	0.000
78	525	1000	1654	3000	0.000	0.000
79	543	1000	1606	3000	0.000	0.000
80	534	1000	1631	3000	0.000	0.000
81	515	1000	1610	3000	0.000	0.000
82	568	1000	1663	3000	0.000	0.000
83	520	1000	1608	3000	0.000	0.000
84	542	1000	1624	3000	0.000	0.000
85	547	1000	1671	3000	0.000	0.000
86	572	1000	1629	3000	0.000	0.000
87	547	1000	1548	3000	0.000	0.000
88	557	1000	1683	3000	0.000	0.000
89	538	1000	1616	3000	0.000	0.000
90	551	1000	1651	3000	0.000	0.000
91	552	1000	1585	3000	0.000	0.000
92	565	1000	1657	3000	0.000	0.000
93	510	1000	1616	3000	0.000	0.000
94	563	1000	1598	3000	0.000	0.000
95	545	1000	1711	3000	0.000	0.000
96	529	1000	1563	3000	0.000	0.000
97	533	1000	1654	3000	0.000	0.000
98	549	1000	1680	3000	0.000	0.000
99	557	1000	1574	3000	0.000	0.000
100	550	1000	1633	3000	0.000	0.000
101	549	1000	1625	3000	0.000	0.000
102	558	1000	1652	3000	0.000	0.000
103	518	1000	1645	3000	0.000	0.000
104	537	1000	1608	3000	0.000	0.000
105	569	1000	1632	3000	0.000	0.000
106	550	1000	1628	3000	0.000	0.000
107	545	1000	1606	3000	0.000	0.000
108	529	1000	1627	3000	0.000	0.000
109	541	1000	1652	3000	0.000	0.000
110	541	1000	1626	3000	0.000	0.000
111	554	1000	1584	3000	0.000	0.000
112	552	1000	1658	3000	0.000	0.000
